הנוקמים,הנוקמים 4,https://drive.google.com/file/d/1SU8vkKboMXDf6FmP7NQmDfbpD2czptZ5/view?usp=drivesdk,Avengers: Endgame,2019,"פעולה, מדע בדיוני, פנטזיה",181,"לאחר סיום טראגי בהרבה של 'הנוקמים: מלחמת האינסוף', הנוקמים שמרו על תקווה בניסיונם להביא בחזרה את אלה שנעלמו. הם מתאגדים לביצוע משימה סופית להציל את העולם ולהכניע את תאנוס אחת ולתמיד."
בחורים רעים,בחורים רעים 1,https://drive.google.com/file/d/1g85OPXhyT3_NJcJs7Q2ljZJgdPx3zp0H/view,בחורים רעים 1,N/A,N/A,N/A,N/A
בחורים רעים,בחורים רעים 2,https://drive.google.com/file/d/195fSv-vjW_auUSKSd-rvUW7qFWgUEmLa/view,בחורים רעים 2,N/A,N/A,N/A,N/A
בחורים רעים,בחורים רעים 3 - רעים לתמיד,https://drive.google.com/file/d/1yFVILf69NKSvWW0UMa5Znl_1gjOgIbG0/view,בחורים רעים 3 - רעים לתמיד,N/A,N/A,N/A,N/A
בחורים רעים,בחורים רעים 4 - הכל או כלום,https://drive.google.com/file/d/11fHWfPfL99bywg_w3qNBAW_N_f6U1VF8/view,בחורים רעים 4 - הכל או כלום,N/A,N/A,N/A,N/A
50 גוונים,50 גוונים של אופל,https://drive.google.com/file/d/14J9HGZ-Y_obbXRjAMu__8CM5zvykB3Zy/view,50 גוונים של אופל,N/A,N/A,N/A,N/A
50 גוונים,50 גוונים של שחור,https://drive.google.com/file/d/14CRRBlchlOYFYOgQwBe7p-e2Qx7upW_D/view?usp=drivesdk,50 גוונים של שחור,N/A,N/A,N/A,N/A
50 גוונים,50 גוונים של שחרור,https://drive.google.com/file/d/14GVv_W54yFsPVDu3V1cT1Ck9VtmfVUJ4/view?usp=drivesdk,50 גוונים של שחרור,N/A,N/A,N/A,N/A
50 גוונים,50 גוונים של אפור,https://drive.google.com/file/d/1OoYpfqMdQEbefPOIW4y0R8kZIRby-0Th/view?usp=sharing,50 גוונים של אפור,N/A,N/A,N/A,N/A
אבא גנוב,אבא גנוב 1 - טבריה,https://drive.google.com/file/d/0ByUKzbCJaA3KeEZ1MzY2Z0NOc0E/view?usp=drivesdk&resourcekey=0-l00MxjSqs0wxlnNUPX7qSA,Stolen Father 1 - Tiberias,2018,קומדיה,90,"סרט קומדיה ישראלי שמתמקד בסיפורו של אבא שהולך לאיבוד בעיר טבריה. במהלך המסע למצוא את דרכו הביתה, הוא נתקל בסיטואציות מצחיקות והרפתקאות שונות שמשלבות הומור וחום אנושי."
אבא גנוב,אבא גנוב 2 - תל אביב,https://drive.google.com/file/d/0ByUKzbCJaA3KNFdNRWpWbl9JNjA/view?usp=drivesdk&resourcekey=0-o2hNr_SN5iRlAlDiReCysg,The Cakemaker 2 - Tel Aviv,2023,"קומדיה, דרמה",95,"הסרט ממשיך את עלילות אבא גנוב בעיר תל אביב, כאשר הגיבור מנסה להתמודד עם אתגרים חדשים בחייו. המתח בין הקומדיה לדרמה מציג סיפור של משפחה, אהבה והתמודדות במציאות העירונית."
אבא גנוב,אבא גנוב 3 - אילת,https://drive.google.com/file/d/0ByUKzbCJaA3KTkYyYlVnNlEzam8/view?usp=drivesdk&resourcekey=0-H27UKDpSPvdikyZUBp4U9g,Father of the Bride 3 - Eilat,2024,קומדיה משפחתית,110,הסרט ממשיך את סיפורו של אבא גנוב בעיצומן של חגיגות חתונה בעיר אילת. הקומדיה מציגה את האתגרים והמצבים הקומיים שמגיעים עם תכנון האירוע המשפחתי והקשרים הבין-אישיים המשתנים.
גברים בשחור,גברים בשחור 1,https://drive.google.com/file/d/1MK3Rc8aYph7qjXjQn29Zwi_Kez3VphYi/view?usp=drivesdk,Men in Black,1997,"מדע בדיוני, אקשן, קומדיה",98,סוכני ממשלה סודיים המפקחים על פעילות חייזרית בכדור הארץ. הם מתמודדים עם איומים חייזריים ומגנים על האנושות באמצעות טכנולוגיה מתקדמת ורוח קרבית. הסרט משלב אלמנטים של פעולה והומור תוך יצירת עולם מלא הפתעות.
גברים בשחור,גברים בשחור 2,https://drive.google.com/file/d/1E8AdZFDEwpD11UMOTIHXpW9KRiyjNz6A/view?usp=drivesdk,Men in Black II,2002,"מדע בדיוני, פעולה, קומדיה",88,"סוכני ממשלתית סודית, המכונים 'גברים בשחור', מתמודדים עם איום חדש כשהמצחיק והבלתי צפוי חוזר למשימה להציל את העולם מחייזר שיש לו כוחות מסוכנים. החבורה צריכה לשתף פעולה כדי למנוע מיתר אישיות חייזרית להשתלט על כדור הארץ."
גברים בשחור,גברים בשחור 3,https://drive.google.com/file/d/1NDgvTi-V23Z0puWD8BxfvOspykqJibz9/view?usp=drivesdk,Men in Black 3,2012,"מדע בדיוני, פעולה, קומדיה",106,"סוכן J צריך לחזור בזמן לעבר כדי להציל את סוכן K מנקודת זמן שבה העולם עומד בפני איום בלתי ניתן לעצירה. במהלך המסע הוא מגלה סודות שמעולם לא ידע והשפעות שיש להן על ההווה. הסרט משלב פעולה, הומור ומדע בדיוני במאבק להצלת המין האנושי."
גברים בשחור,גברים בשחור 4,https://drive.google.com/file/d/1iir7klL5nmV_FBrqXgkapIBT5uKQqvH4/view?usp=drivesdk,Men in Black 4,2012,"מדע בדיוני, פעולה, קומדיה",128,סוכן J מחזיר את סוכן K הצעיר לעבר כדי להציל את העתיד של סוכנות גברים בשחור. יחד הם מתמודדים עם איומים חדשים מהחלל החיצון במטרה להציל את כדור הארץ מפני פלישה קטלנית.
דוכן הנשיקות,דוכן הנשיקות 1,https://drive.google.com/file/d/1URDWu_779plROAgG4VLRU5MMbrfNNI1j/view?usp=drivesdk,The Kissing Booth,2018,"רומנטי, קומדיה",105,"אלאה, נערה תיכון ביישנית, מוצאת את עצמה במערכת יחסים סודית עם בחור נעורים שלה – אך המצב מסבך כשהיא מתמודדת עם החברות הטובה ביותר שלה. הסרט עוקב אחר התמודדותה עם רגשות, חברות ומשברים בגיל ההתבגרות."
דוכן הנשיקות,דוכן הנשיקות 2,https://drive.google.com/file/d/1RxU6xrUyKTnZfJ0vU_89Cmehh-owbB7E/view?usp=drivesdk,The Kissing Booth 2,2020,קומדיה רומנטית,123,"הסרט ממשיך לעקוב אחר אל מולינס, שמתמודדת עם מערכת יחסים מרובת אתגרים עם נואה, כשבמקביל היא מתמודדת עם השינויים שהעברה לתיכון חדש מביאה איתה. אל צריכה להתמודד עם בחירות קשות בין אהבה, חברות ואחריות."
דוכן הנשיקות,דוכן הנשיקות 3,https://drive.google.com/file/d/15o1ScHsIZKbA5K2N0OQ1EUmVC6OOGq9g/view?usp=drivesdk,The Kissing Booth 3,2021,"קומדיה, רומנטי",111,"אווה יוצאת לחופשה בחופשה האחרונה לפני שמתחילה את הלימודים באוניברסיטה ומגלה שהחיים שלה עומדים להשתנות. היא צריכה לקבל החלטות לגבי היחסים שלה עם נואו וחבריה, ולהתמודד עם המעבר לעולם חדש. הסרט עוסק באתגרים של נעורים, אהבה וחברות."
סיפורי נרניה,סיפורי נרנה 1,https://drive.google.com/file/d/1cAGUWDd17ZRjomB-vHQCCsQW5Cjzj0Hx/view?usp=drivesdk,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005,"פנטזיה, הרפתקאות",143,"ארבעה אחים צעירים מגלים ארון קסום שמוביל אותם לעולם נרניה, שבו הם מצטרפים למאבק נגד המכשפה הרעה השולטת על המקום. יחד עם האריה אסלאן, הם מנסים להביא שלום ולשחרר את נרניה מהכישוף. הסרט מעביר מסר על אמונה, אומץ ותקווה."
סיפורי נרניה,סיפורי נרנה 2,https://drive.google.com/file/d/1k_62SwOUgaMBQi_KbTT82pLB3I8fr0kZ/view?usp=drivesdk,The Chronicles of Narnia: Prince Caspian,2008,"פנטזיה, הרפתקאות",150,"הילדים פיוואן חוזרים לנארניה ומגלים שהעולם שונה מאשר שהם זכרו. ביחד עם הנסיך קספיאן, הם מנסים להביס את השליט הרשע ולהחזיר את השלום לממלכה."
סיפורי נרניה,סיפורי נרנה 3,https://drive.google.com/file/d/1isCTHV0w1Jt3xkZbmdf07ozlq4V-2S-2/view?usp=drivesdk,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,"פנטזיה, הרפתקאות",113,שלושת האחים חוזרים אל נרניה ויוצאים למסע ימי על סיפונה של 'דון טרידר' במטרה למצוא שבעה אצילים אבודים ולסכל את תוכניתו של האויב. במהלך המסע הם נתקלים בישויות קסומות ומשימות מסוכנות שמאתגרות את אמונתם ואומץ לבם.
הלגונה הכחולה,הלגונה הכחולה 1,https://drive.google.com/file/d/1nEVt8oApP6JwhS5PjurG2tIytbrDnF_8/view?usp=drivesdk,הלגונה הכחולה 1,N/A,N/A,N/A,N/A
הלגונה הכחולה,הלגונה הכחולה 2 - השיבה ללגונה הכחולה,https://drive.google.com/file/d/1uskvtRUUW3y93sjTKmiGNGkIA5JH-OlG/view?usp=drivesd,הלגונה הכחולה 2 - השיבה ללגונה הכחולה,N/A,N/A,N/A,N/A
הלגונה הכחולה,הלגונה הכחולה 3 - ההתעוררות,https://drive.google.com/file/d/1KyCSRkHDsoj315Rz7t7l6Vfs9A6uoYal/view?usp=drivesdk,הלגונה הכחולה 3 - ההתעוררות,N/A,N/A,N/A,N/A
הנוסע השמיני,הנוסע השמיני 1,https://drive.google.com/file/d/1zWY0Vd6Mvy2OuM6E-szAzvCJEEQfvbft/view?usp=drivesd,הנוסע השמיני 1,N/A,N/A,N/A,N/A
הנוסע השמיני,הנוסע השמיני 2 - שובו של הנוסע השמיני,https://drive.google.com/file/d/1iDriJhFXZMTvqOc1XBPA5hphNL1o3Y75/view?usp=drivesdk,הנוסע השמיני 2 - שובו של הנוסע השמיני,N/A,N/A,N/A,N/A
הנוסע השמיני,הנוסע השמיני 3,https://drive.google.com/file/d/1grZZL2eFuKWML3EcOCNRsUzNFuYQZ4dS/view?usp=drivesdk,הנוסע השמיני 3,N/A,N/A,N/A,N/A
הנוסע השמיני,הנוסע השמיני 4 - התחייה,https://drive.google.com/file/d/1jBblr9YWXkhtVEe0lDVVSN7OlCqr8iCW/view?usp=drivesdk,הנוסע השמיני 4 - התחייה,N/A,N/A,N/A,N/A
הנוסע השמיני,הנוסע השמיני 5 – פרומתאוס,https://drive.google.com/file/d/19Z66YdF6G5F65Kc-c1XB9X3f8wcLnoS5/view?usp=drivesdk,Alien: Covenant,2017,"מדע בדיוני, אימה",122,"אחרי שהחללית קונטיננט מגיעה לכוכב לא מוכר, הצוות מגלה שישות זרה ומסוכנת המאיימת על חייהם. הסרט ממשיך את עלילות היקום של הנוסע השמיני ומתמקד במאבק לשרוד בעולמות רחוקים ומפחידים."
הנוסע השמיני,הנוסע השמיני 6 – קובננט (2017),https://drive.google.com/file/d/1Hrzc_GEfnWEpr_fsCf5I2taAon5LGkyv/view?usp=drivesdk,Alien: Covenant,2017,"אימה, מדע בדיוני",122,"צוות החללית קובננט מגלה עולם רחוק שנראה כמו גן עדן בלתי מאוכלס. כשהם מגלים שהוא לא מה שהם חשבו, הם מוצאים את עצמם במאבק על הישרדות מול יצורים זרים ומאיימים. הסרט ממשיך את סיפור היקום של הנוסע השמיני ומרחיב את המיתולוגיה שלו."
הנוסע השמיני,הנוסע השמיני 7 – רומולוס (2024),https://drive.google.com/file/d/1t9a9rtDnoGtWJ8OywEqpgnaOkqIjJfQI/view?usp=drivesdk,Alien: Romulus,2024,"מדע בדיוני, אימה, מותחן",114,"ב-נסיעה בין-כוכבית בעתיד הרחוק, צוות ספינת חלל נתקל ביצורים זרים ומפחידים. הם חייבים לשרוד ולהתגבר על האיום האימתני של החייזרים המסוכנים שנקראים 'הנוסע השמיני'. הסרט משלב מתח, פעולה ואלמנטים מדע בדיוניים עוצרי נשימה."
ביג מאמא,ביג מאמא 1,https://drive.google.com/file/d/1-0WID0M8x27JelHt1eoVBh2xaOPbXubx/view?usp=drivesdk,Big Momma's House,2000,"קומדיה, פשע",98,"סוכן FBI מתחפש לאישה מבוגרת ומלאת מופתע בשם ביג מאמא כדי להתקרב לפושע רציני. תוך כדי התחפשות, הוא מוצא את עצמו בסיטואציות קומיות רבות ונאלץ להתמודד עם אתגרים מחוץ לאזור הנוחות שלו."
ביג מאמא,ביג מאמא 2,https://drive.google.com/file/d/1-ASaaqoOEyg1RuZnzwxYlUTi9EcFfjsV/view?usp=drivesdk,Big Momma's House 2,2006,"קומדיה, פעולה",101,סוכן FBI מתורה מחופש לאישה מבוגרת בשם 'ביג מאמא' כדי לחלץ סרטון וידאו חשוב מאלמונית. הסרט משלב אלמנטים קומיים והרפתקניים כשהסוכן מתמודד עם מצבים בלתי צפויים בתוך תחפושתו.
ביג מאמא,ביג מאמא 3,https://drive.google.com/file/d/1-CE0vV0md0wLKC9-ES0rFyCjyBHqCl_f/view?usp=drivesdk,Big Momma's House 3,2011,"קומדיה, פעולה",88,סוכן FBI מתנקש מתחפש לזוויג הממא ענקית בשם ביג מאמא כדי לתפוס פושע מסוכן. הסרט פרוץ בהומור ומלא בסיטואציות משעשעות שנוצרות מהתחפושת והתחכום של הדמות. המתח והקלילות משתלבים יחד במאבק נגד הפשע.
היורשים,*היורשים 1👇🏼*,https://drive.google.com/file/d/1_Er8bDlsHdjs6Gao46A81pK6Z7LQjseI/view?usp=drivesdk,The Heirs,2013,"דרמה, רומנטיקה",105,"סיפורם של קבוצת בני נוער דרום קוריאנים עשירים, שנאבקים בין המסורת למשפחה לבין שאיפותיהם האישיות. העלילה מתמקדת במורכבות היחסים המשפחתיים והחברתיים בפריזמה של אהבה, קנאה ובגידה."
היורשים,*היורשים 2 👇🏼*,https://drive.google.com/file/d/1I5eaMPv01UkSidNfzLoRLKElnu1POSm3/view?usp=drivesdk,The Heirs 2,2022,"דרמה, פנטזיה",110,"הסרט ממשיך את סיפורו של משפחת היורשים, המתמודדת עם ירושות מסתוריות וכוחות על-טבעיים. הדמויות נאלצות להתמודד עם קונפליקטים פנימיים וחיצוניים שמסכנים את עתידם ואת המורשת שלהם."
היורשים,*היורשים 3👇🏼*,https://drive.google.com/file/d/16g080COqpDx-_ysofpz-oFvY5vCGMrbO/view?usp=drivesdk,Succession Season 3,2021,"דרמה, מותחן",360,"בעונה השלישית של סדרת הדרמה, המשפחה רוי ממשיכה במאבקי הכוח וההשפעה בתוך עסקי המדיה המשפחתיים. המתח והקונפליקטים האישיים מתעצמים, כשהדור הצעיר מנסה להשתלט על האימפריה המשפחתית."
היורשים,*היורשים 4👇🏼*,https://drive.google.com/file/d/1pS262eatgQTrhVEcd4R0rQH5d8e-HMql/view?usp=drivesdk,The Heirs 4,2023,"דרמה, רומן",55,"עונה רביעית של סדרת הדרמה הרומנטית המתמקדת בחייהם המורכבים של אנשי עסקים עשירים ומשפחתיים. העלילה מתמקדת בקונפליקטים פנימיים, מערכות יחסים רומנטיות ואתגרים חברתיים בתוך המשפחה."
מפוצלים,מפוצלים - 1 - Qbzn,https://drive.google.com/file/d/1dTFpPqNaXfFILuoWHsRSHKfiQd4v_34_/view?usp=drivesdk,Split,2016,"מתח, דרמה, אימה",117,"גבר בשם קוונטין וינסנט סובל מהפרעת זהויות מרובת אישיות, כשהוא חוטף שלוש בנות צעירות. במהלך שהייתן בכלאו, הוא מראה צדדים שונים של אישיותו ומסתיר סוד מסוכן שיכול לאיים על כולן."
מפוצלים,מורדים - 2 - Qbzn,https://drive.google.com/file/d/1k1QTHe4WaFwyMMCY7nxegbkaslwZuSGU/view?usp=drivesdk,Rebels - 2,2021,"פעולה, דרמה",110,"הסרט ממשיך בעקבות קבוצת מורדים המתמודדים עם אתגרים חדשים במאבקם לשחרר את עולמם. תוך כדי מרד ומאבקים פנימיים, הם נלחמים על צדק וחירות בעידן של אי-וודאות. העלילה מתמקדת בנאמנות, אומץ ותקווה."
מפוצלים,נאמנים - 3 - Qbzn,https://drive.google.com/file/d/186vEegYTzZOnBgvDaHFYkfLOtRtdvPKO/view?usp=drivesdk,True Lovers,2023,"רומן, דרמה",94,"הסרט עוקב אחר מערכת יחסים מורכבת בין שני זוגות חברים הקרובים זה לזה, כאשר נושאים של נאמנות, אהבה ובגידה מתמזגים למתח פסיכולוגי. אירועים בלתי צפויים מאלצים את הדמויות להתמודד עם רגשותיהן העמוקים והקשיים שבנאמנות במערכות יחסים."
רוקי,Qbzn - רוקי 1_1976.mp4,https://drive.google.com/file/d/1tMOaD1otbfATsMG1udQ_fWb9FsAs3Ygc/view,Qbzn - רוקי 1_1976.mp4,N/A,N/A,N/A,N/A
רוקי,Qbzn - רוקי 2_1979.mp4,https://drive.google.com/file/d/1HbEWsndBYTBlNV_RdHEbwklO7FX-M3XO/view,Qbzn - רוקי 2_1979.mp4,N/A,N/A,N/A,N/A
רוקי,Qbzn - רוקי 3_1982.mp4,https://drive.google.com/file/d/1pMs9hmn17_acVLH0SwNOoIXshCXGw8cH/view,Qbzn - רוקי 3_1982.mp4,N/A,N/A,N/A,N/A
רוקי,Qbzn - רוקי 4_1985.mp4,https://drive.google.com/file/d/1QlcqQfeq45QIBzj29ggdo1NfHOxp1oah/view,Qbzn - רוקי 4_1985.mp4,N/A,N/A,N/A,N/A
רוקי,Qbzn - רוקי 5_1990.mp4,https://drive.google.com/file/d/1unzJUqUTjFRceoiju1B07UVD7CRhbs2b/view,Qbzn - רוקי 5_1990.mp4,N/A,N/A,N/A,N/A
זומבים,Qbzn - זומבים 1_2018.mp4,https://drive.google.com/file/d/1lakpTYD1-gY2kva-nnxc9ayP64FeQATa/view,Qubzin (Zombies 1),2018,"אימה, פעולה, פוסט-אפוקליפטי",90,הסיפור עוקב אחר קבוצה של שורדים בעולם שאחרי התפשטות אפידמיה זומבית קטלנית. הם מנסים למצוא מקום בטוח ולהילחם בזומבים ובאיום האנושי המתהווה. הסרט מציג מאבק על הישרדות בסביבה עוינת ומדגיש את הקונפליקטים האנושיים במצבי קיצון.
זומבים,Qbzn - זומבים 2_2020.mp4,https://drive.google.com/file/d/1bEztOYYST5aZO7P2XTgUURLVPj23Sq5f/view,Q-Plan: Zombies 2,2020,"אימה, פעולה, זומבים",95,"בסרט זה, קבוצה של ניצולים נאבקים על חייהם מול מתקפת זומבים בלתי נגמרת. תוך כדי מאבקיהם לשרוד, הם מגלים סוד מטריד שמאחורי התפשטות הזומבים. העלילה מתמקדת באקשן מתוח ובמאבק לעמוד מול האימה המתמדת."
זומבים,Qbzn - זומבים 3_2022.mp4,https://drive.google.com/file/d/1kC90Tdmp9sreJlF3kwMpZt8Gx4kPTJ3Q/view,Q-Force,2022,"אקשן, קומדיה, פוסט-אפוקליפטי",98,"בסרט זה, צוות של לוחמים מיומנים נאבק בזומבים שפוקדים את העולם. העלילה עוקבת אחרי ניסיונותיהם לשרוד ולהגן על האנושות מפני המגפה ההרסנית. לצד הפעולה והמתח, קיימת נימה קומית שמאזנת את האווירה הקשה."
זומבים,Qbzn - זומבים 4 • שחר הערפדים_2025.mp4,https://drive.google.com/file/d/1yq7xqgycw4KvcSY7U0Glsn4Rs1fA2bdj/view,Qbzn - Zombies 4: Dawn of the Vampires,2025,"אימה, מדע בדיוני, פעולה",110,"בסרט זה, זומבים משתלבים בעולם בו הערפדים שוררים, וקרב חסר פשרות מתחיל בין השתיים. גיבורים נאבקים לשרוד בין שתי האיומים שמאיימים להשמיד את האנושות ולהכתיב את עתידה."
טרולים,קובץ שחולץ,https://drive.google.com/file/d/VfPpkd-StrnGf-rymPhb-Zmlebc-LhBDec/view,The Wages of Fear,1953,"מתח, דרמה",152,"קובץ שחולץ הוא סרט מתח דרמטי שבו ארבעה גברים מקבלים משימה מסוכנת לשנע מטען נפיץ דרך טריטוריה מסוכנת. הסרט חוקר את המתח המתמיד והסכנות במהלך המסע המסוכן. זהו סיפור על אומץ, פחד והנחישות להישאר בחיים במצבים קיצוניים."
טרולים,קובץ שחולץ,https://drive.google.com/file/d/_F_toggles_default_AccountsSignInUi/view,The Extraction File,2023,"פעולה, מותחן",115,"סוכן מוסד מיומן נשלח למשימה מסוכנת להציל שבוי בכפייה במדינה עוינת. במהלך הפעילות, הוא מגלה רשת מורכבת של קונספירציות שמעמידות את חייו בסכנה גדולה יותר ממה שחשב."
אלווין והצ'יפמאנקס,קובץ שחולץ,https://drive.google.com/file/d/_F_toggles_default_AccountsSignInUi/view,District 9,2009,"מדע בדיוני, פעולה, דרמה",112,"סיפורו של חייזר שנתקע בכדור הארץ ומוחזק במחנה ריכוז בדרום אפריקה. הסרט עוקב אחר הקשר המורכב בין בני האדם לחייזרים, ומשלב אלמנטים של ביקורת חברתית ופעולה מרתקת."
אלווין והצ'יפמאנקס,קובץ שחולץ,https://drive.google.com/file/d/VfPpkd-StrnGf-rymPhb-Zmlebc-LhBDec/view,Extracted File,2019,"מתח, דרמה",105,"הסרט מתמקד בחוקר פרטי שמתמודד עם מקרה מסתורי שבו קובץ דיגיטלי מוצא פתאום את דרכו לעולם האמיתי, ומסבך אותו בלב של קונספירציה מסוכנת. תוך כדי התחקירים הוא מגלה ששום דבר אינו כפי שהוא נראה, והקצב עולה כשהסכנה מתקרבת."
הנגאובר,Qbzn - הנגאובר 1 • בדרך לחתונה עוצרים בווגאס_2009.mp4,https://drive.google.com/file/d/1UuT84esFFJaZ335SXaRiKP2m20cz0giT/view,The Hangover,2009,"קומדיה, הרפתקאות",100,שלושה חברים מתעוררים בלאס וגאס לאחר מסיבת רווקות פראית ללא כל זכר ללילה שלפני. הם מנסים לשחזר את מה שקרה ולמצוא את החבר שנעלם לפני חתונתו. במהלך החקירה הם נתקלים במצבים משעשעים ובלתי צפויים.
הנגאובר,Qbzn - הנגאובר 2 • בדרך לחתונה עוצרים בבנקוק_2011.mp4,https://drive.google.com/file/d/189anntt5pGZ3wm0ShnvpaoWiAyO8Aeig/view,The Hangover Part II,2011,"קומדיה, הרפתקאות",102,"החבורה חוזרת לפעמים להיכנס לצרות כשהם נוסעים לבנגקוק לחתונה. לאחר לילה של מסיבות ושתייה, הם מתעוררים ללא זכר לאירועים ומנסים לפענח מה קרה, תוך שהם מגלים סיטואציות קומיות ומסוכנות."
הנגאובר,Qbzn - הנגאובר 3 • חוזרים לווגאס_2013.mp4,https://drive.google.com/file/d/1qi48Y0YpAs9lwOnRikkbSOAd4LCKkbTL/view,The Hangover Part III,2013,"קומדיה, פשע",100,"החבורה שוב שוקעת בצרות כשהם מנסים להציל את חברם אלן ממכחול מסוכן. הפעם הם לא בווגאס אלא במסע מלא סכנות, הרפתקאות והפתעות. קומדיה פשעית שמסכמת את הטרילוגיה בסטייל אפי."
המשלח,Qbzn • המשלח 1.mp4,https://drive.google.com/file/d/1zvAlworbqwWUIXa1pP4huFjQHhn6iV_N/view,Qbzn • המשלח 1.mp4,N/A,N/A,N/A,N/A
המשלח,Qbzn • המשלח 2.mp4,https://drive.google.com/file/d/1nU0NaIUC_6fDWesBAVxEXql0-3REUY-S/view,Qbzn • המשלח 2.mp4,N/A,N/A,N/A,N/A
המשלח,Qbzn • המשלח 3.mp4,https://drive.google.com/file/d/1npcDFaaLSxL24qiBk8hrfwlPFSSEjvYy/view,Qbzn • המשלח 3.mp4,N/A,N/A,N/A,N/A
המשלח,Qbzn • המשלח 4.mp4,https://drive.google.com/file/d/1Y7GFaITGMwMVOpzwgadWrVRlUKdz-JV_/view,Qbzn • המשלח 4.mp4,N/A,N/A,N/A,N/A
כדור תועה,Qbzn - כדור תועה 1.mp4,https://drive.google.com/file/d/1kvVQ-afF9XpQxrbu4av-rj_-Zvod3Sg8/view,Qbzn - כדור תועה 1.mp4,N/A,N/A,N/A,N/A
כדור תועה,Qbzn - כדור תועה 2.mp4,https://drive.google.com/file/d/1VMJHJqyTvmF7rzGlmiocO-ic908l5cD2/view,Qbzn - כדור תועה 2.mp4,N/A,N/A,N/A,N/A
כדור תועה,Qbzn - כדור תועה 3.mp4,https://drive.google.com/file/d/1lFILRFasGj9pRiSXrKSt7N4FAJjbjUoG/view,Bullet Head,2017,"מותחן, פשע",92,שלושה עבריינים נמלטים מהמשטרה ומסתבכים עם חזיר ענק בתוך מחסן נטוש. הם מגלים שהחיים שלהם תלויים בהחלטותיהם במאבק על הישרדות. מתיחות וחוסר אמון מובילים להתנגשות קטלנית.
פיץ פרפקט,Qbzn - פיץ' פרפקט 1,https://drive.google.com/file/d/1zIiZ0tJsAfubDBm4H0cHKcPneTWuwWn7/view,Pitch Perfect,2012,"קומדיה, מוזיקלי",112,"סאט הבינונית בבית הספר השתלבה בקבוצה א-קפלה תחרותית. יחד עם חברותיה, הן מנסות לזכות בתחרות הלאומית למרות האתגרים והקונפליקטים האישיים. סאט מוצאת את עצמה בדרך של צמיחה ועבודת צוות."
פיץ פרפקט,Qbzn - פיץ' פרפקט 2,https://drive.google.com/file/d/1BdsvNaHgEkerBl9gYt35Ssy-zheXk9ke/view,Pitch Perfect 2,2015,"קומדיה, מוזיקלי",115,"החבורה המוזיקלית הפופולרית ממשיכה את דרכה לתחרות בינלאומית, כשהם מתמודדים עם אתגרים חדשים ולחצים. הסרט משלב קומדיה, מוזיקה ורגעים מרגשים של חברות והתפתחות אישית."
פיץ פרפקט,Qbzn - פיץ' פרפקט 3,https://drive.google.com/file/d/1TREOXIMFRQtUWeonh081L0K4FDDkioaK/view,Pitch Perfect 3,2017,"קומדיה, מוזיקלי",93,"השלישייה האהובה חוזרת למסך בסיום הסדרה, כשהן יוצאות לסיבוב הופעות אחרון כדי להוכיח את יכולותיהן ולסגור את הפרק של חיי הלהקה. במהלך המסע הן מתמודדות עם הקשיים בחיים הבוגרים, חברות, ואהבות חדשות."
בחזרה לעתיד,Qbzn - בחזרה לעתיד 1,https://drive.google.com/file/d/1hKQ-0TDJkU0H0F-qeMjPGtF2gueBTCOx/view,Back to the Future,1985,"מדע בדיוני, הרפתקאות, קומדיה",116,"נער בשם מרטי מקפליי מוצא את עצמו בטעות נוסע בזמן ל-1955 באמצעות מכונית שהוסבה למכונת זמן. שם הוא פוגש את הוריו הצעירים ומנסה לתקן את העבר כדי להחזיר את העתיד למסלולם. במהלך מסעו, מרטי מתמודד עם אתגרים רבים שמעמידים את עתידו בסכנה."
בחזרה לעתיד,Qbzn - בחזרה לעתיד 2 (1989),https://drive.google.com/file/d/14Zbuu6CwG4KQV_iCyc8eNyL2u5lg-c2L/view,Back to the Future Part II,1989,"מדע בדיוני, הרפתקאות, קומדיה",108,"מרטי מקפליי ודוקטור ברא운 חוזרים לעתיד כדי למנוע אסון משפחתי. הם מגיעים לעתיד בשנת 2015 ומגלים עולם טכנולוגי ושונה מאוד, אך בעיות חדשים ותהפוכות מסכנות את שושלת משפחתם."
בחזרה לעתיד,Qbzn - בחזרה לעתיד 3,https://drive.google.com/file/d/1Tv_IHVXhs0gwcMrbnkEM8sCyT2Ierub3/view,Back to the Future Part III,1990,"מדע בדיוני, הרפתקאות, פעולה",118,"מרטי מקרפליי מטייל לעבר המערב הפרוע בשנת 1885 כדי להציל את דוקטור אמט בראון. בזמן שהוא מנסה למצוא דרך לחזור לעתיד, הוא מתמודד עם פושעים וסכנות של אותה תקופה, תוך כדי שמירה על יחסי הידידות שלו עם דוק."
ההוביט,Qbzn - ההוביט 1 (2012),https://drive.google.com/file/d/1YK3Jx1Y0NiB3F53dFGggPvQK50p-r_JR/view,The Hobbit: An Unexpected Journey,2012,"פנטזיה, הרפתקאות",169,"בילבו באגינס, הובל מההוביטון, יוצא למסע יוצא דופן יחד עם קבוצת גמדים להחזיר את ממלכתם מאימת הדרקון סמאוג. במסעם הם מתמודדים עם סכנות רבות ויצורים מיתולוגיים בעולם הפנטזיה של ארדה."
