עוזרת הבית | ז'אנר: דרמה, מותחן, מסתורין | שנת יציאה: 2025 | אורך סרט: 133 דקות | תקציר: מותחן סוחף, בכיכובן של סינדי סוויני ואמנדה סייפריד, המבוסס על רב המכר הבינלאומי. הסרט מוביל את הצופים אל עולם מעוות שבו השלמות היא רק אשליה ושום דבר אינו כפי שהוא נראה. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1eFBKdEuoVGi7mUyH_SL2jcwo-dmJeG41
דמדומים 1 | ז'אנר: פנטזיה, רומנטיקה, דרמה | שנת יציאה: 2008 | אורך סרט: 122 דקות | תקציר: וampיר ובן אנוש. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1YMy6JnjbNR7QRu6xwXdsWCNZi45b2bI6

דמדומים 2 - ירח חדש | ז'אנר: פנטזיה, רומנטיקה, דרמה | שנת יציאה: 2009 | אורך סרט: 130 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1rZTDmxIYd-EYYam8qu7WkaP2mQayUe1w

דמדומים 3 - ליקוי חמה | ז'אנר: פנטזיה, רומנטיקה, דרמה | שנת יציאה: 2010 | אורך סרט: 124 דקות | תקציר: החלק השלישי. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1wkuNFgSWCWh8yznOIx7bg9dY8l_VLFJq

דמדומים 4 - שחר מפציע חלק 1 | ז'אנר: פנטזיה, רומנטיקה, דרמה | שנת יציאה: 2011 | אורך סרט: 117 דקות | תקציר: החלק הראשון. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1uudMX5GueM421CZUkdZ7GN_6on03JQwp

דמדומים 5 - שחר מפציע חלק 2 | ז'אנר: פנטזיה, רומנטיקה, דרמה | שנת יציאה: 2012 | אורך סרט: 115 דקות | תקציר: הסיום. | קישור לדרייב: https://drive.google.com/uc?export=download&id=19R6l3DpFSojp5BcxIVHLAxFq0cQ-5srJ

מטריקס 1 | ז'אנר: מדע בדיוני, אקשן | שנת יציאה: 1999 | אורך סרט: 136 דקות | תקציר: נאו מגלה את האמת. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1QuNUfB6c3QjJRwJHdg7STfnqUEouhqfc

מטריקס 2 - רה-לואד | ז'אנר: מדע בדיוני, פעולה | שנת יציאה: 2003 | אורך סרט: 138 דקות | תקציר: ההמשך. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1-8QpIWYIDBPqvFcKW8dF-iNg6fthbrvg

מטריקס 3 - מהפכות | ז'אנר: מדע בדיוני, פעולה | שנת יציאה: 2003 | אורך סרט: 129 דקות | תקציר: הסיום. | קישור לדרייב: https://drive.google.com/uc?export=download&id=16cvDUjpdivHsWPJx8GQ8wt3IZuZ0y58L

מטריקס 4 - התחייה | ז'אנר: מדע בדיוני, פעולה, פנטזיה | שנת יציאה: 2021 | אורך סרט: 148 דקות | תקציר: נאו חוזר. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1BHQjVGThkTNFDEhltke62WfX56OKs1z9

אשמתי 1 | ז'אנר: דרמה, רומנטיקה | שנת יציאה: 2023 | אורך סרט: 120 דקות | תקציר: ניקול מתאהבת באחיה החורג. | קישור לדרייב: https://drive.google.com/uc?export=download&id=13cph4PkpjQxWg1QbnH-CiabS7SVu_3AR

אשמתי 2 (אשמתך) | ז'אנר: דרמה, רומנטיקה, מותחן | שנת יציאה: 2024 | אורך סרט: 120 דקות | תקציר: ניק וניקול במערכת יחסים מסוכנת. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1yKJCGM8GFCP-4EC0NNKp3dvaRrii4qYz

אשמתי 3 (אשמתנו) | ז'אנר: דרמה, מותחן פסיכולוגי | שנת יציאה: 2025 | אורך סרט: 120 דקות | תקציר: ניקול מגלה סודות אפלים. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1gLztWWI-kSL9615zAwkkNv0TB8mdjFxt

מייקל | ז'אנר: דרמה, ביוגרפי, מוזיקלי | שנת יציאה: 2025 | אורך סרט: 120 דקות | תקציר: סרט ביוגרפי מוזיקלי המבוסס על חייו ומורשתו של מלך הפופ, מייקל ג'קסון. הסרט עוקב אחר הקריירה המטאורית שלו, האתגרים האישיים, המחלוקות וההשפעה האדירה שהייתה לו על עולם המוזיקה. הוא משלב
רגעי שיא של הופעות בלתי נשכחות, תהליכי יצירה, מאבקים משפטיים ותדמית ציבורית, תוך התמקדות בשנים המעצבות של חייו. | קישור לדרייב: https://drive.google.com/uc?export=download&id=1q_wOQRvnAfEVWBeEPa0JmKTOqrHfKg1u

אשמתי: לונדון (2025)  
ז'אנר: דרמה, מותחן פסיכולוגי  
שנת יציאה: 2025  
אורך סרט: 120 דקות  
תקציר: ניקול מגיעה ללונדון בעקבות עברה, ומוצאת את עצמה במבוך של אמיתות מסוכנות.  
קישור:  
https://drive.google.com/uc?export=download&id=1UvD-RzFV5s8y74NPkYA4EY_hdQbAua-j
