"יעד סופי 2","none","🎬  יעד סופי 2 (Final Destination 2)\n🎭 ז'אנר: אימה, מתח, מדע בדיוני\n📅 שנת יציאה: 31 בינואר 2003\n⏱ אורך הסרט: 1 שעה ו-30 דקות\n\n*📝 תקציר:*\nקימברלי קורמן חווה חזיון של תאונת דרכים מחרידה בכביש המהיר, ומונעת ממספר נהגים להצטרף לתנועה, ובכך מצילה את חייהם. אך לאחר מכן, היא מגלה ש""המוות"" רודף אחרי הניצולים, והם מתחילים למות בדרכים מסתוריות.  \n\n> *Qbzn*\n> *🔗 קישור לדרייב*\nhttps://drive.google.com/file/d/1AqP2fEbpeHA3VML54y2jqwUv80uxIGsk/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"783","0"
"יעד סופי 3","none","🎬 יעד סופי 3 (Final Destination 3)\n🎭 ז'אנר: אימה, מתח\n📅 שנת יציאה: 10 בפברואר 2006\n⏱ אורך הסרט: 1 שעה ו-33 דקות\n\n*📝 תקציר:*\nוונדי, תלמידת תיכון, חווה חזיון של תאונת רכבת הרים במפגן סיום לימודים. לאחר שהיא וחבריה נמלטים מהנסיעה, הם מגלים ש""המוות"" רודף אחריהם, והם מתחילים למות בדרכים מסתוריות.  \n\n> *Qbzn*\n> *🔗 קישור לדרייב*\nhttps://drive.google.com/file/d/1kNCDEfQAWqoEmn3o9obb2c14icuGSGq0/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"784","0"
"יעד סופי 4","none","🎬  יעד סופי 4 (The Final Destination)\n🎭 ז'אנר: אימה, מתח\n📅 שנת יציאה: 28 באוגוסט 2009\n⏱ אורך הסרט: 1 שעה ו-22 דקות\n\n*📝 תקציר:*\nבמהלך מרוץ מכוניות, ניק חווה חזיון של תאונה קטלנית ומצליח להוציא את חבריו מהאזור לפני שהאסון מתרחש. אך המוות רודף אחריהם בדרכים אכזריות, והם מתחילים למות אחד אחרי השני בדרכים מבעיתות.  \n\n> *Qbzn*\n> *🔗 קישור לדרייב*\nhttps://drive.google.com/file/d/1RoirPHx8SPd33BawbSLvN3XcJ2_stpIz/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"785","0"
"יעד סופי 5","none","🎬 יעד סופי 5 (Final Destination 5)\n🎭 ז'אנר: אימה, מתח\n📅 שנת יציאה: 12 באוגוסט 2011\n⏱ אורך הסרט: 1 שעה ו-32 דקות\n\n*📝 תקציר:*\nסאם (ניקולס ד'אגוסטו) חווה חזיון של קריסת גשר במהלך נסיעה עם עמיתיו לעבודה. הוא מצליח להוציא את כולם מהאזור לפני האסון, אך לאחר מכן הם מתחילים למות בדרכים מסתוריות.  \n\n> *Qbzn*\n> *🔗 קישור לדרייב*\nhttps://drive.google.com/file/d/1H0TSCT3mVDcmjYi9iVie0rxyd_Qf-ErI/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"786","0"
"יעד סופי 6","none","🎬 יעד סופי 6: קשר דם (Final Destination: Bloodlines)\n🎭 ז'אנר: אימה, מתח\n📅 שנת יציאה: 16 במאי 2025\n⏱ אורך הסרט: 1 שעה ו-49 דקות\n\n*📝 תקציר:* \nסטפני, סטודנטית לקולג', חווה סיוטים חוזרים על אסון במגדל Skyview ב-1968. כשהיא מגלה שהסיוטים הם למעשה חזיונות ממורשת משפחתית, היא חוזרת לבית משפחתה כדי למצוא את סבתה, איריס, שמאוחסנת בבידוד כדי להימנע מהמוטציה של המוות.\n> *ראשונים ברשת*\n> *07/06/2025*\n> *בלעדי מבית דרייבפליקס - Qbzn*\n> *🔗 קישור לדרייב*\nhttps://drive.google.com/file/d/135y5FZlSADHYIDQE2DTleHJV6NsivPhM/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"787","0"
"הגולש","none","🎬 הגולש (The Surfer)\n🎭 ז'אנר: מותחן פסיכולוגי\n📅 שנת יציאה: 2025\n⏱ אורך הסרט: 1 שעה ו-43 דקות\n\n*📝 תקציר:*\nגבר חוזר לחוף ילדותו באוסטרליה עם בנו המתבגר במטרה לרכוש את ביתו הישן. אך המקומיים, המובילים את סיסמת ""אל תגור כאן, אל תגלוש כאן"", מקבלים אותו באיבה. הוא מוצא את עצמו במאבק הישרדותי שמערער את שפיותו ומוביל אותו לנקודת שבירה.  🌊🔥🌀\n> *תורגם בתאריך  - 08/06/2025*\n> *ראשונים ברשת*\n> *Qbzn - דרייבפליקס*\n> *🔗 קישור לדרייב:*\nhttps://drive.google.com/file/d/1be5KPQ2uSns2tQ2RCzy4vp-c17tjGZau/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"788","0"
"החיים אחרי הלחימה","none","🎬 החיים אחרי הלחימה\n(Life After Fighting)\n🎭 ז'אנר: אקשן, דרמה, מתח\n📅 שנת יציאה: 7 ביוני 2024\n⏱ אורך הסרט: 120 דקות\n\n> *תורגם ע""י: Qbzn - דרייבפליקס.*\n\n📝 תקציר:\nאלכס פוקנר (ברן פוסטר), אלוף MMA לשעבר, מנהל בית ספר לקראטה.  כאשר שתי תלמידותיו נחטפות על ידי רשת סחר בבני אדם, הוא יוצא למאבק חסר רחמים להצילן.  הסרט מציג סצנות קרב מרהיבות בסגנונות טאקוונדו וג'יו-ג'יטסו, עם כוריאוגרפיה אותנטית ומרשימה.🥋🔥\n\n*🔗 קישור לדרייב:*\nhttps://drive.google.com/file/d/1QOWkWAPmUg4WNTygDLKpSstipRuFrOUK/view?usp=drive_link","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"789","0"
"הנוכל המבריק","none","🎬 הנוכל המבריק (Blue Streak)\n🎭 ז'אנר: קומדיה, פעולה, פשע\n📅 שנת יציאה: 1999\n⏱ אורך הסרט: 93 דקות\n\n*📝 תקציר:*\nגנב יהלומים בשם מיילס לוגן (מרטין לורנס) מסתיר יהלום בשווי 17 מיליון דולר בתוך אתר בנייה, אך נתפס ונכלא. כששוחרר לאחר שנתיים, הוא מגלה שהבניין הפך לתחנת משטרה. כדי לשוב ולמצוא את שללו, הוא מתחפש לשוטר ומסתבך בסיטואציות קומיות עם שותפו החדש, קארלסון (לוק וילסון). \n\n> *Qbzn*\n*🔗 קישור לדרייב:*\nhttps://drive.google.com/file/d/1-50Hj-rijcgaHQ-ZsJvkIaiQBQbFsFhy/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"790","0"
"מחוץ לרשת","none","🎬 מחוץ לרשת\n🎭 ז'אנר: פעולה • מותחן • פשע\n📅 שנת יציאה: 27 ביוני 2025\n⏱ אורך הסרט: כ‑1 שעה ו‑44 דקות (≈105 דקות) \n\n> 📝 תקציר:\nמדען מבריק מפתח טכנולוגיה מהפכנית לאנרגיה — אך במקום לשתף אותה לעולם, הוא בורח ונעלם כדי להגן על האנושות 📡. חברה מושחתת שולחת כוח לכידה, אך העניינים מתחרפנים כשהמדען הופך לכלי נשק מהלך — בעזרת מוח חד וגוף מאומן, הוא לוקח את המלחמה לשטחי גרילה קטלניים.⚔️💥\n\n> ראשונים ברשת🫡\n> תורגם בלעדי ע""י - Qbzn.\n> בהמשך יעלה קובץ עם איכות יותר טובה🔥\n> 🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1BV7cao-bqrouQxLAKiOBUFEwga-suJiW/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"791","0"
"שחר המדבר","none","🎬 שחר המדבר\n🎭 ז'אנר: פעולה, פשע, מותחן\n📅 שנת יציאה: 16 מאי 2025 (הקרנה מוגבלת בקולנוע)\n⏱ אורך הסרט: כ־1 שעה 29 דקות.\n\n> 📝 תקציר:\nשריף חדש בעיירה קטנה ושיתפוס (Kellan Lutz) ועמיתו המפקפק (Cam Gigandet) חוקרים רצח מסתורי – ומגלים רשת של שחיתות, קרטל סמים ועסקים אפלים. מתח, פשעים, יריות ודרמה עם טוויסט בסוף.⚖️🔫🏜️\n\n> ראשוני ברשת\n> תורגם בלעדי ע""י \n> Qbzn - Driveflix.\n> *🔗 קישור לדרייב:*\nhttps://drive.google.com/file/d/1FlmLE1iPCm13TXgUDNsa9jqhMe9JLExk/view?usp=drivesdk","single","","","b","","","","","0","","","","","","","","seconds","0","1","","",,,,,,,,,,,"792","0"
"להחזיר אותה","none","🎬 להחזיר אותה (Bring Her Back)\n🎭 ז'אנר: אימה, מיסתורין\n📅 שנת יציאה: 2025 (בכורה: 31 ביולי 2025) \n⏱ אורך הסרט: כ־99 דקות (שעה ו‑39 דקות) \n\n> 📝 תקציר:\nאח ואחות חוזרים לבית אימם המאמצת ורק שם הם נחשפים לטקס אפל ומבעית שביצעה – והחיים שלהם הופכים לסיוט אמיתי.🕯️😱🏚️\n> - בלעדי מבית דרייבפליקס -\n> Qbzn.\n> 🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1GFbi7hM4EyWk-UkFg-KWxtX-1zJREj7J/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"793","0"
"דרך הקרח נקמה","none","🎬  דרך הקרח: נקמה\nIce Road: Vengeance\n🎭 ז'אנר: פעולה • מתח\n📅 שנת יציאה: 27 ביוני 2025 (בתי קולנוע בארה״ב), 1 ביולי 2025 (VOD) \n⏱️ אורך הסרט: כ‑113 דק\n\n📝 תקציר:\nלאחר מות אחיו, מייק מקאן (ליאם ניסן) נוסע לנתיב ""Road to the Sky"" באיימתי, נפהוקוח על פסגת אברסט, כדי לפזר את אפרו. בזמן הנסיעה, הוא ומדריכת ההרים (פאן בינגבינג) נתקלים בקבוצת שכירי חרב ומתעמתים איתם כדי להגן על נוסעים והכפר המקומי.🎒❄️☠️\n\n> ראשונים ברשת.😎\n> תורגם בלעדי ע""י Qbzn - מבית דרייבפליקס.\n🔖 קישור לדרייב:\nhttps://drive.google.com/file/d/1La__4mFZrIDxLfM4eyYvnt2AkdVLMBm2/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"794","0"
"פינק ליידי","none","🎬 פינק ליידי (Pink Lady)\n🎭 ז'אנר: דרמה, LGBTQ+, קומדיה דרמטית\n📅 שנת יציאה: 2024\n⏱ אורך הסרט: כ‑106 דקות\n\n*📝 תקציר:*\nזוג חרדי בירושלים – באטי ולייזר – חייו נראים מושלמים, עד שלייזר נכווה בשחיתות ומצטלם עם אדם אחר, עובדה שמובילה לחשיפתו כגיי וניסיון ""להירפא"" מקשת הזהות המינית שלו. באטי מנסה לשמור על משפחתם תוך מסע גילוי עצמי שנוגע בנושאים של אמונה, משפחה ותשוקה.💔🕍🌈  \n> *22/06/2025*\n> *Qbzn - Driveflix*\n> *🔗 קישור לדרייב:*\nhttps://drive.google.com/file/d/1-6BbybjB_vCczwbAOJRm0Fz8jyRphmGN/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"795","0"
"החובבן","none","🎬 שם הסרט: ""החובבן"" / ""The Amateur""\n📅 תאריך יציאה: 2025-04-09\n🕖 משך הסרט: 123 דקות\n🎭 ז'אנרים: #מותחן, #אקשן\n📝\n*תקציר הסרט:*\nצ'ארלי הלר (מאלק) הוא מפענח גאון אך מופנם שעובד עבור ה-CIA במשרד הממוקם במרתף הבנין הראשי, בלנגלי. חייו מתהפכים כאשר אשתו נהרגת במתקפת טרור בלונדון. כאשר האחראים עליו מסרבים לנקוט פעולה הוא לוקח את העניינים לידיים ויוצא למסע מסוכן סביב העולם כדי למצוא את האחראים. האינטליגנציה שלו תשרת אותו ככלי הנשק האולטימטיבי כדי להביס את אויביו ולהשיג את נקמתו.\n\n> *תורגם בלעדי ע""י Qbzn*\n> *בלעדי מבית דרייבפליקס - Qbzn*\n> *🔗 קישור לדרייב:*\nhttps://drive.google.com/file/d/1zkZzfJhkeox7qleYl8ZSqEmTw4sQcQ3c/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"796","0"
"חוליגנים","none","🎬 חוליגנים\n🎭 ז'אנר: דרמת מתח\n📅 שנת יציאה: 2025\n⏱ אורך פרק: כ-36–44 דקות (סה""כ 8 פרקים)\n\n*📝 תקציר:*\nמני אזולאי, צעיר ירושלמי אלים ובודד, מוצא את עצמו מעורב בעולם האלים של ארגון אוהדים קיצוני בשם ""שומרי החומות"".  כאשר הוא מציל את עובד חממי, ראש הארגון, המשטרה מפעילה אותו כשתול.  במהלך הזמן, מני מוצא תחושת שייכות ומשפחה במקום שלא ציפה לה.  הסדרה מציגה את המאבק הפנימי של מני בין נאמנות לארגון לבין מוסר אישי.⚽🔪🤝\n\n> *Qbzn*\n> *🔗 קישור לדרייב:*\nhttps://drive.google.com/drive/folders/1-001Ik_2XtmBqZN2-7IFnk4A91ZHblPM","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"797","0"
"רוקי","none","🎬 אוסף רוקי (Rocky Collection)\n🎭 ז'אנר: דרמה, ספורט\n📅 שנים: 1976–2018 (סדרת סרטים)\n⏱ אורך כל סרט: 90–120 דקות\n\n📝 תקציר:\nסדרת סרטים על רוקי בלבואה, מתאגרף חסר שם שמקבל הזדמנות לחיים שלו, ומתמודד עם קשיים בדרך להצלחה. סיפור של נחישות, אהבה לספורט והתמודדות עצמית 🥊🔥🇺🇸\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/drive/folders/1GZRU35y7S4Lkz8jBCyA-2m_2u1oZWSXS","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"798","0"
"מת או חובה","none","🎬 מת או חובה (Truth or Dare)\n🎭 ז'אנר: מותחן אימה על-טבעי 😱👻\n📅 שנת יציאה: 2018 \n⏱ אורך הסרט: 100 דקות \n\n📝 תקציר:\nקבוצה של סטודנטים יוצאת לחופשה במקסיקו ומשחקת במשחק ""אמת או חובה"" מסתורי. הם מגלים שהמשחק הוא קללה על-טבעית – כל מי שלא מבצע את המשימות או משקר, נענש במוות. המשחק ממשיך לרדוף אותם גם לאחר החופשה, והם חייבים למצוא דרך לשבור את הקללה לפני שיהיה מאוחר מדי ⚰️🔮🔥\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1RojZGJSGmFnM8RH4SHPozgdd24k57DLV/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"799","0"
"שגעון בחלל","none","🎬 שגעון בחלל\n🎭 ז'אנר: קומדיה פרודית 🤪 | מדע בדיוני 🚀\n📅 שנת יציאה: 1987 \n⏱ אורך הסרט: 96 דקות \n\n📝 תקציר:\nהסרט הוא פרודיה על סרטי מדע בדיוני מפורסמים, בעיקר ""מלחמת הכוכבים"". העלילה עוקבת אחרי לון סטאר ושותפו בארף, שנקלעים למשימה להציל את הנסיכה וספה ולמנוע את השתלטות כוחות ה-Spaceballs על כוכב הלכת דרוידיה. במהלך המסע הם פוגשים את היוגורט, שמדריך אותם להשתמש בכוח ה""שווארץ"" – גרסה הומוריסטית לכוח מהסרטים. הסרט מלא בהומור פרודי, בדיחות מצחיקות ואיזכורים לסרטים קלאסיים 🎭😂🌌\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1u0YJfTOwe7SrgOkiqi9cG_WslfrbYO_i/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"800","0"
"טיפשים ללא הפסקה 1","none","🎬 טיפשים ללא הפסקה 1\n🎭 ז'אנר: קומדיה \n📅 שנת יציאה: 1994 \n⏱ אורך הסרט: 107 דקות \n\n📝 תקציר:\nשני חברים חסרי שכל אך טובי לב יוצאים למסע משונה ומצחיק דרך ארצות הברית, כשהם מנסים להחזיר מזוודה שאיבדה אישה שהכירה אותם בטעות. במהלך המסע, הם יוצרים המון רגעים קומיים ובלתי צפויים 😂🎒🚗\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1BMblzyYLCuX2e2FIJTexCtbcgg8HEjcW/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"801","0"
"טיפשים ללא הפסקה 2","none","🎬 טיפשים בלי הפסקה 2\n🎭 ז'אנר: קומדיה 🤡\n📅 שנת יציאה: 2014 \n⏱ אורך הסרט: 109 דקות \n\n📝 תקציר:\nעשרים שנה לאחר הסרט הראשון, לויד והארי נפגשים שוב. לויד, שהיה במצב קטטוני מאז הסרט הקודם, מתאושש ומגלה להארי שהוא אב לבת שמעולם לא ידע על קיומה. השניים יוצאים למסע משותף ברחבי ארצות הברית כדי למצוא את בתו של הארי, מה שמוביל להרבה הרפתקאות מטומטמות ומצבים קומיים 🤪😂\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1urBKuvhzNGsEMhuSk6P8B4MSXcj_Uja1/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"802","0"
"זומבים","none","🎬 אוסף סדרת הסרטים זומבים (Zombies Collection)\n🎭 ז'אנר: קומדיה | פנטזיה | מוזיקה 🧟‍♂️🎤🎶\n📅 שנת יציאה: 2018–2022 \n⏱ אורך כל סרט: בין 90 ל-100 דק'\n\n📝 תקציר:\nסדרת סרטים של דיסני שמתארת עולם שבו זומבים חיים יחד עם בני אדם בבית ספר תיכון. הסיפורים עוקבים אחרי חברויות, אהבות ואתגרים בין הזומבים לתלמידים האנושיים, כשהם מנסים לגשר על הפערים ולמצוא קבלה והבנה. הסדרה מלאה בשירים, ריקודים והרבה רגעים קלילים ומשעשעים 🎵🧟‍♀️💃\n\n> Driveflix \n🔗 קישור לדרייב\nhttps://drive.google.com/drive/folders/1pOrB5T-j7O7rSqqLq1E4SiAR4gVyHbCR","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"803","0"
"למעלה","none","🎬 למעלה (Up) - מדובב\n🎭 ז'אנר: אנימציה | הרפתקאות | משפחה \n📅 שנת יציאה: 2009 \n⏱ אורך הסרט: 96 דק'\n\n📝 תקציר:\nסרט אנימציה מרגש על איש קשיש בשם קארל שמחליט להגשים חלום ישן ולצאת להרפתקה עם בלון ענק שמרומם את ביתו אל גבעות האמזונס. במהלך המסע הוא מוצא חבר לא צפוי – ילד סקרן בשם ראסל – והם חווים יחד חוויות בלתי נשכחות ומגלים מה באמת חשוב בחיים🎈🐦🌄\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1g_sCrSnJLb9JxtIUi8BTUdnTviEPOckF/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"804","0"
"לשבור את הקרח 1","none","🎬 לשבור את הקרח 1 (Frozen) - מדובב\n🎭 ז'אנר: אנימציה | פנטזיה | משפחה ❄️👸⛄\n📅 שנת יציאה: 2013 \n⏱ אורך הסרט: 102 דקות \n\n📝 תקציר:\nהסיפור עוקב אחרי אלזה, נסיכה עם כוחות קסומים להקפיא כל דבר, ואחותה אנה, שמנסה להציל אותה ולמצוא את הדרך להביא שלום לממלכה הקפואה. הסרט מלא בשירים מרגשים, הרפתקאות קסומות ורגעים של אחווה ואהבה משפחתית ❄️❤️🎶\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1W-fXNPn17NQXP9s3yGqjD02UW4g-KGr6/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"805","0"
"לשבור את הקרח 2","none","🎬 לשבור את הקרח 2 (Frozen II) - מדובב\n🎭 ז'אנר: אנימציה | פנטזיה | משפחה ❄️🧚‍♀️🌲\n📅 שנת יציאה: 2019 \n⏱ אורך הסרט: 103 דקות \n\n📝 תקציר:\nאלזה, אנה, קריסטוף וחבריהם יוצאים למסע קסום אל יער מסתורי כדי לגלות את המקור האמיתי של כוחות הקסמים של אלזה ולחשוף את סודות העבר של ממלכתם. במסע הם מתמודדים עם אתגרים חדשים ומגלים את חשיבות האומץ והאחדות❄️🌟💫\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1Ie5GLe8up_vDP_MHpjJhdWrbT6hFYAE7/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"806","0"
"דם ועצם","none","🎬 דם ועצם (Blood and Bone)\n🎭 ז'אנר: פעולה | דרמה | ספורט 🥊🔥\n📅 שנת יציאה: 2009 \n⏱ אורך הסרט: 93 דקות \n\n📝 תקציר:\nסיפורו של בובי, לוחם MMA לשעבר שיוצא מהכלא ומתחיל להגן על חברתו ובנם. כדי להרוויח כסף ולעמוד מול עברו האפל, הוא נכנס לעולם הלחימות הבלתי חוקיות, במטרה לנקום ולהחזיר את החיים למסלול. האקשן לא מפסיק, כשהוא מתמודד מול אויבים מסוכנים ומאתגרים בכל קרב 🥋💥\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1wGbRjeNUmZKQHYHx2vl2icQrtLahtKuD/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"807","0"
"מגה מוח 1","none","🎬 מגה מוח 1 (Megamind)\n🎭 ז'אנר: אנימציה | קומדיה | פעולה 🤖😂💥\n📅 שנת יציאה: 2010 \n⏱ אורך הסרט: 96 דקות \n\n📝 תקציר:\nמגה מוח הוא נבל גאון שכבש את העיר לאחר שהביס את היריב שלו, אך מגלה שלא קל להיות הטוב ביותר כשהוא למעשה לבד. כשהוא יוצר גיבור חדש שיוצר כאוס, מגה מוח נאלץ להפוך לגיבור בעצמו כדי להציל את העיר. סיפור מלא הומור, אקשן ומסר על זהות ומשמעות. 🧠⚡🦸‍♂️\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1Ugcc3Q_9rXynDN2JA1gv26AvgQANd9tb/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"808","0"
"מגה מוח 2","none","🎬 מגה מוח 2 (Megamind: The Button of Doom)\n🎭 ז'אנר: אנימציה | קצר | קומדיה 🤖🎬😂\n📅 שנת יציאה: 2011 \n⏱ אורך הסרט: כ-10 דקות \n\n📝 תקציר:\nמגה מוח וראמן מגלים לחצן מסתורי שמשחרר אסון לעיר. בפרק הקצר והמצחיק הזה הם מגלים שגרימת כאוס יכולה להיות גם מהנה, כשהם מתמודדים עם תוצאות בלתי צפויות והרפתקאות משעשעות 😅🔥🚨\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1zCPvoc9YwEYUxiX-Tdcy3QD3LzYX0N3p/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"809","0"
"מגה מוח 3","none","🎬 מגה מוח נגד הסינדיקט (Megamind vs. The Doom Syndicate)\n🎭 ז'אנר: קומדיה | גיבורי-על | אנימציה 🧠🦸‍♂️💥\n📅 שנת יציאה: 2024 \n⏱ אורך הסרט: 83 דקות\n\n📝 תקציר:\nהסרט ממשיך את סיפורו של מגה מוח, שעתה הפך לגיבור ומגן על העיר מטרו סיטי.  הסינדיקט האכזרי, קבוצת הנבלים לשעבר של מגה מוח, חוזרת כדי להוציא לפועל מזימה מסוכנת: לשגר את העיר לירח.  מגה מוח חייב לשמור על חזות רעה כדי להסתיר את זהותו האמיתית ולגייס את חבריו – רוקסן, אול' צ'אם וכיקו – כדי לעצור את תוכניותיהם המרושעות. \n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1PG6xDyxUcIXr0wDn7c8HcETmVmNSzUq9/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"810","0"
"רובין הוד","none","🎬 רובין הוד (Robin Hood)\n🎭 ז'אנר: פעולה | הרפתקאות | דרמה 🏹⚔️🌲\n📅 שנת יציאה: 2010 \n⏱ אורך הסרט: 116 דקות \n\n📝 תקציר:\nסיפורו של רובין הוד, לוחם ויוצר מרד שהופך לגיבור עם קשת, שנלחם לצד העניים והדוכסות נגד השרטט המושחת של נוטינגהאם והמלך ג'ון. הסרט מציג גרסה יותר רצינית ודרמטית לסיפור האגדי, עם קרבות עזים, פוליטיקה ומאבק על צדק וחופש 🏹🛡️🔥\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1ukgG2Bk3MlsA_hfp4FUNxFmUGK5UjYtF/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"811","0"
"שלגיה ושבעת הגמדים","none","🎬 שלגיה ושבעת הגמדים (Snow White and the Seven Dwarfs)\n🎭 ז'אנר: אנימציה | פנטזיה | משפחה 🍎👸✨\n📅 שנת יציאה: 1937 \n⏱ אורך הסרט: 83 דקות \n\n📝 תקציר:\nהסיפור הקלאסי על הנסיכה שלגיה, שמתחמקת מהמלכה המרושעת שמקנאה ביופיה. היא מוצאת מחסה אצל שבעת הגמדים הטובים, אך המלכה לא מוותרת ומנסה להרוס את גורלה. סרט האנימציה הראשון של דיסני שהפך לאגדה של ממש בעולם הקולנוע 🎬🍏👑✨\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/12vPAPOanznOvaIOkJUC1CH8cgps4tue1/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"812","0"
"הפלאש הסרט","none","🎬 הפלאש (The Flash)\n🎭 ז'אנר: פעולה | הרפתקאות | מדע בדיוני ⚡🦸‍♂️🌌\n📅 שנת יציאה: 2023 \n⏱ אורך הסרט: 144 דקות \n\n📝 תקציר:\nבארי אלן, הידוע גם כ""הפלאש"", מגלה שהוא יכול לחזור בזמן.  בניסיון להציל את אמו מהמוות, הוא משנה את ההיסטוריה ומוצא את עצמו במציאות חלופית שבה ליגת הצדק אינה קיימת.  כדי למנוע השמדה המונית על ידי גנרל זוד, בארי מגייס גרסה שונה של באטמן (מייקל קיטון) ואיש-קריפטון כלוא, אך לא את סופרמן שהוא מכיר.  במהלך המסע, הוא פוגש גרסה צעירה של עצמו, מה שמוביל לאתגרים נוספים.  הסרט משלב אלמנטים של מסע בזמן, יקומים מקבילים ומפגשים עם גרסאות שונות של דמויות מוכרות. \n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1zmNhcV2vTNyzjVxYB5VEmEzr-04Bvj3E/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"813","0"
"הדב פדינגטון 1","none","🎬 הדב פדינגטון 1 (Paddington) - מדובב\n🎭 ז'אנר: הרפתקאות | קומדיה | משפחה 🐻🎩🎉\n📅 שנת יציאה: 2014 \n⏱ אורך הסרט: 95 דקות \n\n📝 תקציר:\nפדינגטון, דב חביב ומנומס שמגיע מפרו ללונדון, מוצא בית חדש עם משפחת בראון. כשהוא מנסה להסתגל לעיר הגדולה, הוא נקלע להרפתקאות מצחיקות ולעיתים מסוכנות, תוך כדי שהוא מנסה להגן על עצמו מהמדענית המרושעת שמבקשת לתפוס אותו. סיפור חם ומלא קסם על חברות, משפחה והבדלים בין תרבויות 🐾🧳🏙️\n\n> Driveflix \n🔗 קישור לדרייב:\nhttps://drive.google.com/file/d/1hiqaXOAAKh1LqFp03M-5FkK6ZNYWeFTW/view?usp=drivesdk","single","","","g","","","","","0","","","","","","","","seconds","0","0","","",,,,,,,,,,,"814","0"
